,name,type,label,exclam.,det.,conj.,number,pron.,prep.,adv.,adj.,v.,n.
134,chair ,n.,A1,0,0,0,0,0,0,0,0,0,1
135,change ,"v., n.",A1,0,0,0,0,0,0,0,0,1,0
136,chart ,n.,A1,0,0,0,0,0,0,0,0,0,1
137,cheap ,adj.,A1,0,0,0,0,0,0,0,1,0,0
138,check ,v.,A1,0,0,0,0,0,0,0,0,1,0
139,cheese ,n.,A1,0,0,0,0,0,0,0,0,0,1
140,chicken ,n.,A1,0,0,0,0,0,0,0,0,0,1
141,child ,n.,A1,0,0,0,0,0,0,0,0,0,1
142,chocolate ,n.,A1,0,0,0,0,0,0,0,0,0,1
143,choose ,v.,A1,0,0,0,0,0,0,0,0,1,0
144,city ,n.,A1,0,0,0,0,0,0,0,0,0,1
145,class ,n.,A1,0,0,0,0,0,0,0,0,0,1
146,classroom ,n.,A1,0,0,0,0,0,0,0,0,0,1
147,clean ,"adj., v.",A1,0,0,0,0,0,0,0,1,0,0
148,climb ,v.,A1,0,0,0,0,0,0,0,0,1,0
149,clock ,n.,A1,0,0,0,0,0,0,0,0,0,1
150,close,v.,A1,0,0,0,0,0,0,0,0,1,0
151,clothes ,n.,A1,0,0,0,0,0,0,0,0,0,1
152,club ,n.,A1,0,0,0,0,0,0,0,0,0,1
153,coat ,n.,A1,0,0,0,0,0,0,0,0,0,1
154,coffee ,n.,A1,0,0,0,0,0,0,0,0,0,1
155,cold ,"adj., n.",A1,0,0,0,0,0,0,0,1,0,0
156,college ,n.,A1,0,0,0,0,0,0,0,0,0,1
157,color ,n.,A1,0,0,0,0,0,0,0,0,0,1
158,come ,v.,A1,0,0,0,0,0,0,0,0,1,0
159,common ,adj.,A1,0,0,0,0,0,0,0,1,0,0
160,company ,n.,A1,0,0,0,0,0,0,0,0,0,1
161,compare ,v.,A1,0,0,0,0,0,0,0,0,1,0
162,complete ,"adj., v.",A1,0,0,0,0,0,0,0,1,0,0
163,computer ,n.,A1,0,0,0,0,0,0,0,0,0,1
164,concert ,n.,A1,0,0,0,0,0,0,0,0,0,1
165,conversation ,n.,A1,0,0,0,0,0,0,0,0,0,1
166,cook ,v.,A1,0,0,0,0,0,0,0,0,1,0
167,cooking ,n.,A1,0,0,0,0,0,0,0,0,0,1
168,cool ,adj.,A1,0,0,0,0,0,0,0,1,0,0
169,correct ,"adj., v.",A1,0,0,0,0,0,0,0,1,0,0
170,cost ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
171,could ,modal v.,A1,0,0,0,0,0,0,0,0,0,0
172,country ,n.,A1,0,0,0,0,0,0,0,0,0,1
173,course ,n.,A1,0,0,0,0,0,0,0,0,0,1
174,cousin ,n.,A1,0,0,0,0,0,0,0,0,0,1
175,cow ,n.,A1,0,0,0,0,0,0,0,0,0,1
176,cream ,n.,A1,0,0,0,0,0,0,0,0,0,1
177,create ,v.,A1,0,0,0,0,0,0,0,0,1,0
178,culture ,n.,A1,0,0,0,0,0,0,0,0,0,1
179,cup ,n.,A1,0,0,0,0,0,0,0,0,0,1
180,customer ,n.,A1,0,0,0,0,0,0,0,0,0,1
181,cut ,v.,A1,0,0,0,0,0,0,0,0,1,0
182,dad ,n.,A1,0,0,0,0,0,0,0,0,0,1
183,dance ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
184,dancer ,n.,A1,0,0,0,0,0,0,0,0,0,1
185,dancing ,n.,A1,0,0,0,0,0,0,0,0,0,1
186,dangerous ,adj.,A1,0,0,0,0,0,0,0,1,0,0
187,dark ,adj.,A1,0,0,0,0,0,0,0,1,0,0
188,date ,n.,A1,0,0,0,0,0,0,0,0,0,1
189,daughter ,n.,A1,0,0,0,0,0,0,0,0,0,1
190,day ,n.,A1,0,0,0,0,0,0,0,0,0,1
191,dear ,adj.,A1,0,0,0,0,0,0,0,1,0,0
192,December ,n.,A1,0,0,0,0,0,0,0,0,0,1
193,decide ,v.,A1,0,0,0,0,0,0,0,0,1,0
194,delicious ,adj.,A1,0,0,0,0,0,0,0,1,0,0
195,describe ,v.,A1,0,0,0,0,0,0,0,0,1,0
196,description ,n.,A1,0,0,0,0,0,0,0,0,0,1
197,design ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
198,desk ,n.,A1,0,0,0,0,0,0,0,0,0,1
199,detail ,n.,A1,0,0,0,0,0,0,0,0,0,1
200,dialogue ,n.,A1,0,0,0,0,0,0,0,0,0,1
201,dictionary ,n.,A1,0,0,0,0,0,0,0,0,0,1
202,die ,v.,A1,0,0,0,0,0,0,0,0,1,0
203,diet ,n.,A1,0,0,0,0,0,0,0,0,0,1
204,difference ,n.,A1,0,0,0,0,0,0,0,0,0,1
205,different ,adj.,A1,0,0,0,0,0,0,0,1,0,0
206,difficult ,adj.,A1,0,0,0,0,0,0,0,1,0,0
207,dinner ,n.,A1,0,0,0,0,0,0,0,0,0,1
208,dirty ,adj.,A1,0,0,0,0,0,0,0,1,0,0
209,discuss ,v.,A1,0,0,0,0,0,0,0,0,1,0
210,dish ,n.,A1,0,0,0,0,0,0,0,0,0,1
211,do,"v., auxiliary v.",A1,0,0,0,0,0,0,0,0,1,0
212,doctor ,n.,A1,0,0,0,0,0,0,0,0,0,1
213,dog ,n.,A1,0,0,0,0,0,0,0,0,0,1
214,dollar ,n.,A1,0,0,0,0,0,0,0,0,0,1
215,door ,n.,A1,0,0,0,0,0,0,0,0,0,1
216,down ,"adv., prep.",A1,0,0,0,0,0,0,1,0,0,0
217,downstairs ,adv.,A1,0,0,0,0,0,0,1,0,0,0
218,draw ,v.,A1,0,0,0,0,0,0,0,0,1,0
219,dress ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
220,drink ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
221,drive ,v.,A1,0,0,0,0,0,0,0,0,1,0
222,driver ,n.,A1,0,0,0,0,0,0,0,0,0,1
223,during ,prep.,A1,0,0,0,0,0,1,0,0,0,0
224,DVD ,n.,A1,0,0,0,0,0,0,0,0,0,1
225,each ,det./pron./adv.,A1,0,0,0,0,0,0,0,0,0,0
226,ear ,n.,A1,0,0,0,0,0,0,0,0,0,1
227,early ,"adj., adv.",A1,0,0,0,0,0,0,0,1,0,0
228,east ,"n., adj., adv.",A1,0,0,0,0,0,0,0,0,0,1
229,easy ,adj.,A1,0,0,0,0,0,0,0,1,0,0
230,eat ,v.,A1,0,0,0,0,0,0,0,0,1,0
231,egg ,n.,A1,0,0,0,0,0,0,0,0,0,1
232,eight ,number,A1,0,0,0,1,0,0,0,0,0,0
233,eighteen ,number,A1,0,0,0,1,0,0,0,0,0,0
234,eighty ,number,A1,0,0,0,1,0,0,0,0,0,0
235,elephant ,n.,A1,0,0,0,0,0,0,0,0,0,1
236,eleven ,number,A1,0,0,0,1,0,0,0,0,0,0
237,else ,adv.,A1,0,0,0,0,0,0,1,0,0,0
238,email ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
239,end ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
240,enjoy ,v.,A1,0,0,0,0,0,0,0,0,1,0
241,enough ,"det., pron., adv.",A1,0,1,0,0,0,0,0,0,0,0
242,euro ,n.,A1,0,0,0,0,0,0,0,0,0,1
243,even ,adv.,A1,0,0,0,0,0,0,1,0,0,0
244,evening ,n.,A1,0,0,0,0,0,0,0,0,0,1
245,event ,n.,A1,0,0,0,0,0,0,0,0,0,1
246,ever ,adv.,A1,0,0,0,0,0,0,1,0,0,0
247,every ,det.,A1,0,1,0,0,0,0,0,0,0,0
248,everybody ,pron.,A1,0,0,0,0,1,0,0,0,0,0
249,everyone ,pron.,A1,0,0,0,0,1,0,0,0,0,0
250,everything ,pron.,A1,0,0,0,0,1,0,0,0,0,0
251,exam ,n.,A1,0,0,0,0,0,0,0,0,0,1
252,example ,n.,A1,0,0,0,0,0,0,0,0,0,1
253,excited ,adj.,A1,0,0,0,0,0,0,0,1,0,0
254,exciting ,adj.,A1,0,0,0,0,0,0,0,1,0,0
255,exercise ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
256,expensive ,adj.,A1,0,0,0,0,0,0,0,1,0,0
257,explain ,v.,A1,0,0,0,0,0,0,0,0,1,0
258,extra ,adj.,A1,0,0,0,0,0,0,0,1,0,0
259,eye ,n.,A1,0,0,0,0,0,0,0,0,0,1
260,face ,n.,A1,0,0,0,0,0,0,0,0,0,1
261,fact ,n.,A1,0,0,0,0,0,0,0,0,0,1
262,fall ,"v., n.",A1,0,0,0,0,0,0,0,0,1,0
263,false ,adj.,A1,0,0,0,0,0,0,0,1,0,0
264,family ,"n., adj.",A1,0,0,0,0,0,0,0,0,0,1
265,famous ,adj.,A1,0,0,0,0,0,0,0,1,0,0
266,fantastic ,adj.,A1,0,0,0,0,0,0,0,1,0,0
267,far ,adv.,A1,0,0,0,0,0,0,1,0,0,0
268,farm ,n.,A1,0,0,0,0,0,0,0,0,0,1
269,farmer ,n.,A1,0,0,0,0,0,0,0,0,0,1
270,fast ,"adj., adv.",A1,0,0,0,0,0,0,0,1,0,0
271,fat ,adj.,A1,0,0,0,0,0,0,0,1,0,0
272,father ,n.,A1,0,0,0,0,0,0,0,0,0,1
273,favorite ,"adj., n.",A1,0,0,0,0,0,0,0,1,0,0
274,February ,n.,A1,0,0,0,0,0,0,0,0,0,1
275,feel ,v.,A1,0,0,0,0,0,0,0,0,1,0
276,feeling ,n.,A1,0,0,0,0,0,0,0,0,0,1
277,festival ,n.,A1,0,0,0,0,0,0,0,0,0,1
278,few ,"det./adj., pron.",A1,0,0,0,0,0,0,0,0,0,0
279,fifteen ,number,A1,0,0,0,1,0,0,0,0,0,0
280,fifth ,number,A1,0,0,0,1,0,0,0,0,0,0
281,fifty ,number,A1,0,0,0,1,0,0,0,0,0,0
282,fill ,v.,A1,0,0,0,0,0,0,0,0,1,0
283,final ,adj.,A1,0,0,0,0,0,0,0,1,0,0
284,find ,v.,A1,0,0,0,0,0,0,0,0,1,0
285,fine ,adj.,A1,0,0,0,0,0,0,0,1,0,0
286,finish ,v.,A1,0,0,0,0,0,0,0,0,1,0
287,fire ,n.,A1,0,0,0,0,0,0,0,0,0,1
288,first ,"det./number, adv.",A1,0,0,0,0,0,0,0,0,0,0
289,fish ,n.,A1,0,0,0,0,0,0,0,0,0,1
290,five ,number,A1,0,0,0,1,0,0,0,0,0,0
291,flight ,n.,A1,0,0,0,0,0,0,0,0,0,1
292,floor ,n.,A1,0,0,0,0,0,0,0,0,0,1
293,flower ,n.,A1,0,0,0,0,0,0,0,0,0,1
294,fly ,v.,A1,0,0,0,0,0,0,0,0,1,0
295,follow ,v.,A1,0,0,0,0,0,0,0,0,1,0
296,food ,n.,A1,0,0,0,0,0,0,0,0,0,1
297,foot ,n.,A1,0,0,0,0,0,0,0,0,0,1
298,football ,n.,A1,0,0,0,0,0,0,0,0,0,1
299,for ,prep.,A1,0,0,0,0,0,1,0,0,0,0
300,forget ,v.,A1,0,0,0,0,0,0,0,0,1,0
301,form ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
302,forty ,number,A1,0,0,0,1,0,0,0,0,0,0
303,four ,number,A1,0,0,0,1,0,0,0,0,0,0
304,fourteen ,number,A1,0,0,0,1,0,0,0,0,0,0
305,fourth ,number,A1,0,0,0,1,0,0,0,0,0,0
306,free ,adj.,A1,0,0,0,0,0,0,0,1,0,0
307,Friday ,n.,A1,0,0,0,0,0,0,0,0,0,1
308,friend ,n.,A1,0,0,0,0,0,0,0,0,0,1
309,friendly ,adj.,A1,0,0,0,0,0,0,0,1,0,0
310,from ,prep.,A1,0,0,0,0,0,1,0,0,0,0
311,front ,"n., adj.",A1,0,0,0,0,0,0,0,0,0,1
312,fruit ,n.,A1,0,0,0,0,0,0,0,0,0,1
313,full ,adj.,A1,0,0,0,0,0,0,0,1,0,0
314,fun ,n.,A1,0,0,0,0,0,0,0,0,0,1
315,funny ,adj.,A1,0,0,0,0,0,0,0,1,0,0
316,future ,n.,A1,0,0,0,0,0,0,0,0,0,1
317,game ,n.,A1,0,0,0,0,0,0,0,0,0,1
318,garden ,n.,A1,0,0,0,0,0,0,0,0,0,1
319,geography ,n.,A1,0,0,0,0,0,0,0,0,0,1
320,get ,v.,A1,0,0,0,0,0,0,0,0,1,0
321,girl ,n.,A1,0,0,0,0,0,0,0,0,0,1
322,girlfriend ,n.,A1,0,0,0,0,0,0,0,0,0,1
323,give ,v.,A1,0,0,0,0,0,0,0,0,1,0
324,glass ,n.,A1,0,0,0,0,0,0,0,0,0,1
325,go ,v.,A1,0,0,0,0,0,0,0,0,1,0
326,good ,adj.,A1,0,0,0,0,0,0,0,1,0,0
327,goodbye ,exclam./n.,A1,0,0,0,0,0,0,0,0,0,0
328,grandfather ,n.,A1,0,0,0,0,0,0,0,0,0,1
329,grandmother ,n.,A1,0,0,0,0,0,0,0,0,0,1
330,grandparent ,n.,A1,0,0,0,0,0,0,0,0,0,1
331,gray ,"adj., n.",A1,0,0,0,0,0,0,0,1,0,0
332,great ,adj.,A1,0,0,0,0,0,0,0,1,0,0
333,green ,"adj., n.",A1,0,0,0,0,0,0,0,1,0,0
334,group ,n.,A1,0,0,0,0,0,0,0,0,0,1
335,grow ,v.,A1,0,0,0,0,0,0,0,0,1,0
336,guess ,"v., n.",A1,0,0,0,0,0,0,0,0,1,0
337,guitar ,n.,A1,0,0,0,0,0,0,0,0,0,1
338,gym ,n.,A1,0,0,0,0,0,0,0,0,0,1
339,hair ,n.,A1,0,0,0,0,0,0,0,0,0,1
340,half ,"n., det./pron.",A1,0,0,0,0,0,0,0,0,0,1
341,hand ,n.,A1,0,0,0,0,0,0,0,0,0,1
342,happen ,v.,A1,0,0,0,0,0,0,0,0,1,0
343,happy ,adj.,A1,0,0,0,0,0,0,0,1,0,0
344,hard ,"adj., adv.",A1,0,0,0,0,0,0,0,1,0,0
345,hat ,n.,A1,0,0,0,0,0,0,0,0,0,1
346,hate ,v.,A1,0,0,0,0,0,0,0,0,1,0
347,have ,v.,A1,0,0,0,0,0,0,0,0,1,0
348,have to, modal v.,A1,0,0,0,0,0,0,0,0,0,0
349,he ,pron.,A1,0,0,0,0,1,0,0,0,0,0
350,head ,n.,A1,0,0,0,0,0,0,0,0,0,1
351,health ,n.,A1,0,0,0,0,0,0,0,0,0,1
352,healthy ,adj.,A1,0,0,0,0,0,0,0,1,0,0
353,hear ,v.,A1,0,0,0,0,0,0,0,0,1,0
354,hello ,exclam./n.,A1,0,0,0,0,0,0,0,0,0,0
355,help ,"v., n.",A1,0,0,0,0,0,0,0,0,1,0
356,her ,"pron., det.",A1,0,0,0,0,1,0,0,0,0,0
357,here ,adv.,A1,0,0,0,0,0,0,1,0,0,0
358,hey ,exclam.,A1,1,0,0,0,0,0,0,0,0,0
359,hi ,exclam.,A1,1,0,0,0,0,0,0,0,0,0
360,high ,adj.,A1,0,0,0,0,0,0,0,1,0,0
361,him ,pron.,A1,0,0,0,0,1,0,0,0,0,0
362,his ,det.,A1,0,1,0,0,0,0,0,0,0,0
363,history ,n.,A1,0,0,0,0,0,0,0,0,0,1
364,hobby ,n.,A1,0,0,0,0,0,0,0,0,0,1
365,home ,"n., adv.",A1,0,0,0,0,0,0,0,0,0,1
366,homework ,n.,A1,0,0,0,0,0,0,0,0,0,1
367,hope ,v.,A1,0,0,0,0,0,0,0,0,1,0
368,horse ,n.,A1,0,0,0,0,0,0,0,0,0,1
369,hospital ,n.,A1,0,0,0,0,0,0,0,0,0,1
370,hot ,adj.,A1,0,0,0,0,0,0,0,1,0,0
371,hotel ,n.,A1,0,0,0,0,0,0,0,0,0,1
372,hour ,n.,A1,0,0,0,0,0,0,0,0,0,1
373,house ,n.,A1,0,0,0,0,0,0,0,0,0,1
374,how ,adv.,A1,0,0,0,0,0,0,1,0,0,0
375,however ,adv.,A1,0,0,0,0,0,0,1,0,0,0
376,hundred ,number,A1,0,0,0,1,0,0,0,0,0,0
377,hungry ,adj.,A1,0,0,0,0,0,0,0,1,0,0
378,husband ,n.,A1,0,0,0,0,0,0,0,0,0,1
379,I ,pron.,A1,0,0,0,0,1,0,0,0,0,0
380,ice ,n.,A1,0,0,0,0,0,0,0,0,0,1
381,ice cream, n.,A1,0,0,0,0,0,0,0,0,0,0
382,idea ,n.,A1,0,0,0,0,0,0,0,0,0,1
383,if ,conj.,A1,0,0,1,0,0,0,0,0,0,0
384,imagine ,v.,A1,0,0,0,0,0,0,0,0,1,0
385,important ,adj.,A1,0,0,0,0,0,0,0,1,0,0
386,improve ,v.,A1,0,0,0,0,0,0,0,0,1,0
387,in ,"prep., adv.",A1,0,0,0,0,0,1,0,0,0,0
388,include ,v.,A1,0,0,0,0,0,0,0,0,1,0
389,information ,n.,A1,0,0,0,0,0,0,0,0,0,1
390,interest ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
391,interested ,adj.,A1,0,0,0,0,0,0,0,1,0,0
392,interesting ,adj.,A1,0,0,0,0,0,0,0,1,0,0
393,internet ,n.,A1,0,0,0,0,0,0,0,0,0,1
394,interview ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
395,into ,prep.,A1,0,0,0,0,0,1,0,0,0,0
396,introduce ,v.,A1,0,0,0,0,0,0,0,0,1,0
397,island ,n.,A1,0,0,0,0,0,0,0,0,0,1
398,it ,pron.,A1,0,0,0,0,1,0,0,0,0,0
399,its ,det.,A1,0,1,0,0,0,0,0,0,0,0
400,jacket ,n.,A1,0,0,0,0,0,0,0,0,0,1
401,January ,n.,A1,0,0,0,0,0,0,0,0,0,1
402,jeans ,n.,A1,0,0,0,0,0,0,0,0,0,1
403,job ,n.,A1,0,0,0,0,0,0,0,0,0,1
404,join ,v.,A1,0,0,0,0,0,0,0,0,1,0
405,juice ,n.,A1,0,0,0,0,0,0,0,0,0,1
406,July ,n.,A1,0,0,0,0,0,0,0,0,0,1
407,June ,n.,A1,0,0,0,0,0,0,0,0,0,1
408,just ,adv.,A1,0,0,0,0,0,0,1,0,0,0
409,keep ,v.,A1,0,0,0,0,0,0,0,0,1,0
410,key ,"n., adj.",A1,0,0,0,0,0,0,0,0,0,1
411,kind , n.,A1,0,0,0,0,0,0,0,0,0,0
412,kitchen ,n.,A1,0,0,0,0,0,0,0,0,0,1
413,know ,v.,A1,0,0,0,0,0,0,0,0,1,0
414,land ,n.,A1,0,0,0,0,0,0,0,0,0,1
415,language ,n.,A1,0,0,0,0,0,0,0,0,0,1
416,large ,adj.,A1,0,0,0,0,0,0,0,1,0,0
417,last, det.,A1,0,0,0,0,0,0,0,0,0,0
418,late ,"adj., adv.",A1,0,0,0,0,0,0,0,1,0,0
419,later ,adv.,A1,0,0,0,0,0,0,1,0,0,0
420,laugh ,"v., n.",A1,0,0,0,0,0,0,0,0,1,0
421,learn ,v.,A1,0,0,0,0,0,0,0,0,1,0
422,leave ,v.,A1,0,0,0,0,0,0,0,0,1,0
423,left ,"adj., adv., n.",A1,0,0,0,0,0,0,0,1,0,0
424,leg ,n.,A1,0,0,0,0,0,0,0,0,0,1
425,lesson ,n.,A1,0,0,0,0,0,0,0,0,0,1
426,let ,v.,A1,0,0,0,0,0,0,0,0,1,0
427,letter ,n.,A1,0,0,0,0,0,0,0,0,0,1
428,library ,n.,A1,0,0,0,0,0,0,0,0,0,1
429,lie,v.,A1,0,0,0,0,0,0,0,0,1,0
430,life ,n.,A1,0,0,0,0,0,0,0,0,0,1
431,light ," n., ",A1,0,0,0,0,0,0,0,0,0,0
432,adj.,,A1,0,0,0,0,0,0,0,0,0,0
433,like , prep.,A1,0,0,0,0,0,0,0,0,0,0
434,like , v.,A1,0,0,0,0,0,0,0,0,0,0
435,line ,n.,A1,0,0,0,0,0,0,0,0,0,1
436,lion ,n.,A1,0,0,0,0,0,0,0,0,0,1
437,list ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
438,listen ,v.,A1,0,0,0,0,0,0,0,0,1,0
439,little ,"adj., det./pron.",A1,0,0,0,0,0,0,0,1,0,0
440,live,v.,A1,0,0,0,0,0,0,0,0,1,0
441,local ,adj.,A1,0,0,0,0,0,0,0,1,0,0
442,long,"adj., adv.",A1,0,0,0,0,0,0,0,1,0,0
443,look ,v.,A1,0,0,0,0,0,0,0,0,1,0
444,lose ,v.,A1,0,0,0,0,0,0,0,0,1,0
445,lot ,"pron., det., adv.",A1,0,0,0,0,1,0,0,0,0,0
446,love ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
447,lunch ,n.,A1,0,0,0,0,0,0,0,0,0,1
448,machine ,n.,A1,0,0,0,0,0,0,0,0,0,1
449,magazine ,n.,A1,0,0,0,0,0,0,0,0,0,1
450,main ,adj.,A1,0,0,0,0,0,0,0,1,0,0
451,make ,v.,A1,0,0,0,0,0,0,0,0,1,0
452,mall ,n. ,A1,0,0,0,0,0,0,0,0,0,0
453,man ,n.,A1,0,0,0,0,0,0,0,0,0,1
454,many ,det./pron.,A1,0,0,0,0,0,0,0,0,0,0
455,map ,n.,A1,0,0,0,0,0,0,0,0,0,1
456,March ,n.,A1,0,0,0,0,0,0,0,0,0,1
457,market ,n.,A1,0,0,0,0,0,0,0,0,0,1
458,married ,adj.,A1,0,0,0,0,0,0,0,1,0,0
459,match ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
460,May ,n.,A1,0,0,0,0,0,0,0,0,0,1
461,maybe ,adv.,A1,0,0,0,0,0,0,1,0,0,0
462,me ,pron.,A1,0,0,0,0,1,0,0,0,0,0
463,meal ,n.,A1,0,0,0,0,0,0,0,0,0,1
464,mean ,v.,A1,0,0,0,0,0,0,0,0,1,0
465,meaning ,n.,A1,0,0,0,0,0,0,0,0,0,1
466,meat ,n.,A1,0,0,0,0,0,0,0,0,0,1
467,meet ,v.,A1,0,0,0,0,0,0,0,0,1,0
468,meeting ,n.,A1,0,0,0,0,0,0,0,0,0,1
469,member ,n.,A1,0,0,0,0,0,0,0,0,0,1
470,menu ,n.,A1,0,0,0,0,0,0,0,0,0,1
471,message ,n.,A1,0,0,0,0,0,0,0,0,0,1
472,meter ,n.,A1,0,0,0,0,0,0,0,0,0,1
473,midnight ,n.,A1,0,0,0,0,0,0,0,0,0,1
474,mile ,n.,A1,0,0,0,0,0,0,0,0,0,1
475,milk ,n.,A1,0,0,0,0,0,0,0,0,0,1
476,million ,number,A1,0,0,0,1,0,0,0,0,0,0
477,minute,n.,A1,0,0,0,0,0,0,0,0,0,1
478,miss ,v.,A1,0,0,0,0,0,0,0,0,1,0
479,mistake ,n.,A1,0,0,0,0,0,0,0,0,0,1
480,model ,n.,A1,0,0,0,0,0,0,0,0,0,1
481,modern ,adj.,A1,0,0,0,0,0,0,0,1,0,0
482,mom ,n.,A1,0,0,0,0,0,0,0,0,0,1
483,moment ,n.,A1,0,0,0,0,0,0,0,0,0,1
484,Monday ,n.,A1,0,0,0,0,0,0,0,0,0,1
485,money ,n.,A1,0,0,0,0,0,0,0,0,0,1
486,month ,n.,A1,0,0,0,0,0,0,0,0,0,1
487,more ,"det./pron., adv.",A1,0,0,0,0,0,0,0,0,0,0
488,morning ,n.,A1,0,0,0,0,0,0,0,0,0,1
489,most ,"det./pron., adv.",A1,0,0,0,0,0,0,0,0,0,0
490,mother ,n.,A1,0,0,0,0,0,0,0,0,0,1
491,mountain ,n.,A1,0,0,0,0,0,0,0,0,0,1
492,mouse ,n.,A1,0,0,0,0,0,0,0,0,0,1
493,mouth ,n.,A1,0,0,0,0,0,0,0,0,0,1
494,move ,v.,A1,0,0,0,0,0,0,0,0,1,0
495,movie ,n.,A1,0,0,0,0,0,0,0,0,0,1
496,much ,"det./pron., adv.",A1,0,0,0,0,0,0,0,0,0,0
497,museum ,n.,A1,0,0,0,0,0,0,0,0,0,1
498,music ,n.,A1,0,0,0,0,0,0,0,0,0,1
499,must ,modal v.,A1,0,0,0,0,0,0,0,0,0,0
500,my ,det.,A1,0,1,0,0,0,0,0,0,0,0
501,name ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
502,natural ,adj.,A1,0,0,0,0,0,0,0,1,0,0
503,near ,"prep., adj., adv.",A1,0,0,0,0,0,1,0,0,0,0
504,need ,v.,A1,0,0,0,0,0,0,0,0,1,0
505,negative ,adj.,A1,0,0,0,0,0,0,0,1,0,0
506,neighbor ,n.,A1,0,0,0,0,0,0,0,0,0,1
507,neighborhood ,n.,A1,0,0,0,0,0,0,0,0,0,1
508,never ,adv.,A1,0,0,0,0,0,0,1,0,0,0
509,new ,adj.,A1,0,0,0,0,0,0,0,1,0,0
510,news ,n.,A1,0,0,0,0,0,0,0,0,0,1
511,newspaper ,n.,A1,0,0,0,0,0,0,0,0,0,1
512,next ,"adj., adv.",A1,0,0,0,0,0,0,0,1,0,0
513,next to, prep.,A1,0,0,0,0,0,0,0,0,0,0
514,nice ,adj.,A1,0,0,0,0,0,0,0,1,0,0
515,night ,n.,A1,0,0,0,0,0,0,0,0,0,1
516,nine ,number,A1,0,0,0,1,0,0,0,0,0,0
517,nineteen ,number,A1,0,0,0,1,0,0,0,0,0,0
518,ninety ,number,A1,0,0,0,1,0,0,0,0,0,0
519,no ,"exclam., det.",A1,1,0,0,0,0,0,0,0,0,0
520,no one, pron.,A1,0,0,0,0,0,0,0,0,0,0
521,nobody ,pron.,A1,0,0,0,0,1,0,0,0,0,0
522,north ,"n., adj., adv.",A1,0,0,0,0,0,0,0,0,0,1
523,nose ,n.,A1,0,0,0,0,0,0,0,0,0,1
524,not ,adv.,A1,0,0,0,0,0,0,1,0,0,0
525,note ,n.,A1,0,0,0,0,0,0,0,0,0,1
526,nothing ,pron.,A1,0,0,0,0,1,0,0,0,0,0
527,November ,n.,A1,0,0,0,0,0,0,0,0,0,1
528,now ,adv.,A1,0,0,0,0,0,0,1,0,0,0
529,number ,n.,A1,0,0,0,0,0,0,0,0,0,1
530,nurse ,n.,A1,0,0,0,0,0,0,0,0,0,1
531,object ,n.,A1,0,0,0,0,0,0,0,0,0,1
532,ocean ,n.,A1,0,0,0,0,0,0,0,0,0,1
533,o’clock ,adv.,A1,0,0,0,0,0,0,1,0,0,0
534,October ,n.,A1,0,0,0,0,0,0,0,0,0,1
535,of ,prep.,A1,0,0,0,0,0,1,0,0,0,0
536,off ,"adv., prep.",A1,0,0,0,0,0,0,1,0,0,0
537,office ,n.,A1,0,0,0,0,0,0,0,0,0,1
538,often ,adv.,A1,0,0,0,0,0,0,1,0,0,0
539,oh ,exclam.,A1,1,0,0,0,0,0,0,0,0,0
540,OK ,"exclam., adj./adv.",A1,1,0,0,0,0,0,0,0,0,0
541,old ,adj.,A1,0,0,0,0,0,0,0,1,0,0
542,on ,"prep., adv.",A1,0,0,0,0,0,1,0,0,0,0
543,once ,adv.,A1,0,0,0,0,0,0,1,0,0,0
544,one ,"number/det., pron.",A1,0,0,0,0,0,0,0,0,0,0
545,onion ,n.,A1,0,0,0,0,0,0,0,0,0,1
546,online ,"adj., adv.",A1,0,0,0,0,0,0,0,1,0,0
547,only ,"adj., adv.",A1,0,0,0,0,0,0,0,1,0,0
548,open ,"adj., v.",A1,0,0,0,0,0,0,0,1,0,0
549,opinion ,n.,A1,0,0,0,0,0,0,0,0,0,1
550,opposite ,"adj., n., prep., adv.",A1,0,0,0,0,0,0,0,1,0,0
551,or ,conj.,A1,0,0,1,0,0,0,0,0,0,0
552,orange ,"n., adj.",A1,0,0,0,0,0,0,0,0,0,1
553,order ,"n., v.",A1,0,0,0,0,0,0,0,0,0,1
554,other ,adj./pron.,A1,0,0,0,0,0,0,0,0,0,0
555,our ,det.,A1,0,1,0,0,0,0,0,0,0,0
556,out ,adv./prep.,A1,0,0,0,0,0,0,0,0,0,0
557,outside ,adv.,A1,0,0,0,0,0,0,1,0,0,0
558,over ,"prep., adv.",A1,0,0,0,0,0,1,0,0,0,0
